Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Category,Amount,Currency,Description,Location,Balance_After
FIN-20203,2023-04-20,CUST-151,Credit Card,Transfer,External Transfer,145900.23,IDR,Transfer for External Transfer at Surabaya,Surabaya,14281916.16
FIN-20204,2023-01-26,CUST-271,Checking,Expense,Rent,1850692.86,IDR,Expense for Rent at Makassar,Makassar,27446283.1
FIN-20205,2023-03-12,CUST-101,Checking,Expense,Insurance,482674.04,IDR,Expense for Insurance at Bandung,Bandung,4982038.76
FIN-20206,2023-05-27,CUST-265,Savings,Transfer,Internal Transfer,655775.74,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,20902253.19
FIN-20207,2023-01-20,CUST-144,Investment,Expense,Utilities,934583.38,IDR,Expense for Utilities at Denpasar,Denpasar,7656055.58
FIN-20208,2023-09-11,CUST-147,Credit Card,Expense,Rent,2544372.74,IDR,Expense for Rent at Bandung,Bandung,13523938.41
FIN-20209,2023-05-26,CUST-216,Investment,Expense,Utilities,852549.14,IDR,Expense for Utilities at Jakarta,Jakarta,16659785.38
FIN-20210,2023-06-19,CUST-141,Investment,Expense,Utilities,23943.35,IDR,Expense for Utilities at Makassar,Makassar,7038153.91
FIN-20211,2023-04-09,CUST-144,Investment,Expense,Shopping,334647.39,IDR,Expense for Shopping at Surabaya,Surabaya,7321408.18
FIN-20212,2023-09-02,CUST-182,Checking,Income,Freelance,243166.04,IDR,Income for Freelance at Bandung,Bandung,31549535.6
FIN-20213,2023-10-26,CUST-285,Savings,Expense,Entertainment,695840.9,IDR,Expense for Entertainment at Bandung,Bandung,19572776.34
FIN-20214,2023-03-23,CUST-203,Credit Card,Expense,Dining Out,215394.76,IDR,Expense for Dining Out at Medan,Medan,28948270.11
FIN-20215,2023-03-20,CUST-216,Credit Card,Expense,Shopping,913668.92,IDR,Expense for Shopping at Denpasar,Denpasar,15746116.46
FIN-20216,2023-04-22,CUST-295,Checking,Expense,Education,874403.71,IDR,Expense for Education at Makassar,Makassar,42478467.23
FIN-20217,2023-07-05,CUST-119,Savings,Income,Gift,903859.28,IDR,Income for Gift at Surabaya,Surabaya,5009839.8
FIN-20218,2023-06-17,CUST-233,Investment,Income,Bonus,719748.79,IDR,Income for Bonus at Medan,Medan,48332473.82
FIN-20219,2023-01-29,CUST-216,Checking,Expense,Insurance,568272.07,IDR,Expense for Insurance at Bandung,Bandung,15177844.39
FIN-20220,2023-01-12,CUST-201,Credit Card,Expense,Transportation,310240.07,IDR,Expense for Transportation at Jakarta,Jakarta,37122241.8
FIN-20221,2023-10-05,CUST-115,Savings,Transfer,External Transfer,41417.52,IDR,Transfer for External Transfer at Denpasar,Denpasar,29480949.1
FIN-20222,2023-11-25,CUST-286,Investment,Expense,Healthcare,454051.76,IDR,Expense for Healthcare at Jakarta,Jakarta,43321212.37
FIN-20223,2023-12-16,CUST-269,Checking,Expense,Entertainment,127446.84,IDR,Expense for Entertainment at Surabaya,Surabaya,19592522.1
FIN-20224,2023-04-25,CUST-100,Savings,Transfer,External Transfer,676764.86,IDR,Transfer for External Transfer at Denpasar,Denpasar,32046533.25
FIN-20225,2023-04-28,CUST-163,Investment,Expense,Dining Out,134816.2,IDR,Expense for Dining Out at Jakarta,Jakarta,37569056.39
FIN-20226,2023-12-05,CUST-207,Savings,Expense,Groceries,95403.52,IDR,Expense for Groceries at Makassar,Makassar,23610868.05
FIN-20227,2023-01-25,CUST-162,Savings,Expense,Transportation,292891.91,IDR,Expense for Transportation at Surabaya,Surabaya,29158930.79
FIN-20228,2023-09-15,CUST-174,Checking,Expense,Education,325714.66,IDR,Expense for Education at Bandung,Bandung,33963161.7
FIN-20229,2023-05-02,CUST-177,Checking,Transfer,Internal Transfer,419424.6,IDR,Transfer for Internal Transfer at Semarang,Semarang,25228908.76
FIN-20230,2023-03-31,CUST-260,Investment,Expense,Rent,4903015.82,IDR,Expense for Rent at Denpasar,Denpasar,2975829.49
FIN-20231,2023-09-26,CUST-181,Investment,Expense,Dining Out,219407.08,IDR,Expense for Dining Out at Denpasar,Denpasar,15820422.32
FIN-20232,2023-04-26,CUST-176,Checking,Expense,Rent,3468350.82,IDR,Expense for Rent at Surabaya,Surabaya,42143452.35
FIN-20233,2023-07-18,CUST-162,Credit Card,Expense,Groceries,465001.75,IDR,Expense for Groceries at Makassar,Makassar,28693929.04
FIN-20234,2023-04-08,CUST-113,Credit Card,Expense,Education,606892.82,IDR,Expense for Education at Denpasar,Denpasar,12297755.63
FIN-20235,2023-10-28,CUST-285,Checking,Expense,Entertainment,310156.15,IDR,Expense for Entertainment at Surabaya,Surabaya,19262620.19
FIN-20236,2023-03-02,CUST-291,Investment,Transfer,Internal Transfer,402665.74,IDR,Transfer for Internal Transfer at Bandung,Bandung,16092587.54
FIN-20237,2023-07-14,CUST-219,Credit Card,Expense,Entertainment,517688.37,IDR,Expense for Entertainment at Makassar,Makassar,10369095.85
FIN-20238,2023-08-29,CUST-294,Credit Card,Transfer,External Transfer,319792.8,IDR,Transfer for External Transfer at Makassar,Makassar,24361341.91
FIN-20239,2023-03-16,CUST-104,Credit Card,Expense,Education,583351.5,IDR,Expense for Education at Bandung,Bandung,37557853.14
FIN-20240,2023-04-28,CUST-197,Checking,Expense,Entertainment,264753.49,IDR,Expense for Entertainment at Makassar,Makassar,27171357.49
FIN-20241,2023-09-09,CUST-217,Checking,Expense,Entertainment,177573.05,IDR,Expense for Entertainment at Semarang,Semarang,41900366.88
FIN-20242,2023-11-25,CUST-115,Savings,Expense,Groceries,475334.65,IDR,Expense for Groceries at Medan,Medan,29005614.45
FIN-20243,2023-03-12,CUST-261,Checking,Income,Bonus,19050.05,IDR,Income for Bonus at Semarang,Semarang,33459937.93
FIN-20244,2023-11-23,CUST-270,Investment,Expense,Rent,1523143.25,IDR,Expense for Rent,,44955637.81
FIN-20245,2023-09-29,CUST-284,Credit Card,Expense,Dining Out,57714.17,IDR,Expense for Dining Out at Denpasar,Denpasar,22727322.45
FIN-20246,2023-04-02,CUST-127,Savings,Expense,Transportation,136369.43,IDR,Expense for Transportation at Bandung,Bandung,8102944.08
FIN-20247,2023-07-23,CUST-120,Credit Card,Transfer,External Transfer,569352.16,IDR,Transfer for External Transfer at Makassar,Makassar,40142494.52
FIN-20248,2023-02-11,CUST-267,Savings,Income,Freelance,383397.87,IDR,Income for Freelance at Makassar,Makassar,34644526.84
FIN-20249,2023-03-29,CUST-121,Investment,Expense,Entertainment,570198.06,IDR,Expense for Entertainment at Semarang,Semarang,35642677.6
FIN-20250,2023-01-22,CUST-158,Checking,Transfer,External Transfer,278384.1,IDR,Transfer for External Transfer at Bandung,Bandung,11494243.6
FIN-20251,2023-10-06,CUST-244,Savings,Income,Investment Return,129750.38,IDR,Income for Investment Return at Denpasar,Denpasar,24170957.69
FIN-20252,2023-12-31,CUST-201,Savings,Expense,Education,248067.47,IDR,Expense for Education at Semarang,Semarang,36874174.33
FIN-20253,2023-06-19,CUST-198,Checking,Expense,Groceries,275356.78,IDR,Expense for Groceries at Medan,Medan,48001780.12
FIN-20254,2023-04-29,CUST-119,Credit Card,Expense,Education,955309.81,IDR,Expense for Education at Jakarta,Jakarta,4054529.99
FIN-20255,2023-11-21,CUST-169,Investment,Expense,Entertainment,557507.35,IDR,Expense for Entertainment at Semarang,Semarang,16116254.12
FIN-20256,2023-12-05,CUST-197,Savings,Expense,Dining Out,409124.83,IDR,Expense for Dining Out at Surabaya,Surabaya,26762232.66
FIN-20257,2023-07-14,CUST-282,Checking,Expense,Entertainment,367093.23,IDR,Expense for Entertainment at Medan,Medan,48871590.58
FIN-20258,2023-07-04,CUST-294,Credit Card,Income,Salary,7810876.75,IDR,Income for Salary at Medan,Medan,32172218.67
FIN-20259,2023-02-22,CUST-106,Savings,Expense,Groceries,318616.05,IDR,Expense for Groceries at Jakarta,Jakarta,44367839.06
FIN-20260,2023-05-30,CUST-205,Investment,Expense,Shopping,906155.5,IDR,Expense for Shopping at Surabaya,Surabaya,34523659.78
FIN-20261,2023-12-17,CUST-197,Checking,Income,Investment Return,609972.91,IDR,Income for Investment Return at Bandung,Bandung,27372205.58
FIN-20262,2023-08-04,CUST-176,Investment,Expense,Entertainment,259182.74,IDR,Expense for Entertainment at Semarang,Semarang,41884269.61
FIN-20263,2023-11-12,CUST-150,Investment,Income,Investment Return,112858.0,IDR,Income for Investment Return at Medan,Medan,21771001.52
FIN-20264,2023-06-18,CUST-212,Credit Card,Expense,Education,144763.23,IDR,Expense for Education at Surabaya,Surabaya,27381611.86
FIN-20265,2023-09-03,CUST-180,Checking,Transfer,External Transfer,298533.67,IDR,Transfer for External Transfer at Semarang,Semarang,30160870.54
FIN-20266,2023-05-05,CUST-183,Investment,Expense,Healthcare,371365.38,IDR,Expense for Healthcare at Semarang,Semarang,44623653.5
FIN-20267,2023-04-03,CUST-274,Savings,Transfer,External Transfer,943545.17,IDR,Transfer for External Transfer at Denpasar,Denpasar,40393819.73
FIN-20268,2023-12-21,CUST-117,Investment,Expense,Utilities,637002.68,IDR,Expense for Utilities at Makassar,Makassar,30879953.1
FIN-20269,2023-08-05,CUST-196,Savings,Expense,Education,484442.35,IDR,Expense for Education at Denpasar,Denpasar,49341019.76
FIN-20270,2023-12-21,CUST-207,Savings,Expense,Entertainment,704617.94,IDR,Expense for Entertainment at Jakarta,Jakarta,22906250.1
FIN-20271,2023-02-25,CUST-296,Checking,Expense,Entertainment,174675.11,IDR,Expense for Entertainment at Makassar,Makassar,30514966.19
FIN-20272,2023-12-13,CUST-265,Investment,Transfer,External Transfer,966059.61,IDR,Transfer for External Transfer,,19936193.58
FIN-20273,2023-05-13,CUST-156,Checking,Expense,Healthcare,468432.58,IDR,Expense for Healthcare at Surabaya,Surabaya,6111053.18
FIN-20274,2023-06-26,CUST-106,Investment,Income,Freelance,921342.07,IDR,Income for Freelance at Makassar,Makassar,45289181.13
FIN-20275,2023-03-14,CUST-189,Credit Card,Expense,Transportation,284501.67,IDR,Expense for Transportation at Makassar,Makassar,6422011.08
FIN-20276,2023-12-23,CUST-215,Credit Card,Income,Salary,17152789.05,IDR,Income for Salary at Makassar,Makassar,58820795.57
FIN-20277,2023-02-25,CUST-273,Checking,Transfer,Internal Transfer,520833.96,IDR,Transfer for Internal Transfer at Medan,Medan,39787040.13
FIN-20278,2023-08-25,CUST-159,Investment,Expense,Utilities,644074.09,IDR,Expense for Utilities,,21431420.79
FIN-20279,2023-11-11,CUST-150,Investment,Expense,Healthcare,14405.54,IDR,Expense for Healthcare at Makassar,Makassar,21756595.98
FIN-20280,2023-02-02,CUST-247,Savings,Expense,Shopping,195090.24,IDR,Expense for Shopping at Bandung,Bandung,37651807.87
FIN-20281,2023-12-10,CUST-225,Credit Card,Expense,Education,398618.57,IDR,Expense for Education at Medan,Medan,18904622.5
FIN-20282,2023-11-13,CUST-144,Credit Card,Transfer,Internal Transfer,675388.98,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,6646019.2
FIN-20283,2023-04-04,CUST-195,Checking,Expense,Healthcare,600461.56,IDR,Expense for Healthcare at Medan,Medan,39160050.65
FIN-20284,2023-11-22,CUST-237,Checking,Expense,Insurance,295946.43,IDR,Expense for Insurance at Semarang,Semarang,38931151.01
FIN-20285,2023-01-28,CUST-191,Savings,Expense,Transportation,416847.17,IDR,Expense for Transportation at Medan,Medan,32421049.08
FIN-20286,2023-07-29,CUST-275,Investment,Expense,Insurance,493812.52,IDR,Expense for Insurance at Denpasar,Denpasar,11763129.6
FIN-20287,2023-04-23,CUST-174,Savings,Expense,Shopping,295783.61,IDR,Expense for Shopping at Denpasar,Denpasar,33667378.09
FIN-20288,2023-09-11,CUST-240,Savings,Expense,Dining Out,398800.86,IDR,Expense for Dining Out at Denpasar,Denpasar,25988906.15
FIN-20289,2023-01-22,CUST-294,Investment,Expense,Healthcare,111392.27,IDR,Expense for Healthcare at Bandung,Bandung,32060826.39
FIN-20290,2023-01-17,CUST-215,Credit Card,Expense,Groceries,247581.46,IDR,Expense for Groceries at Surabaya,Surabaya,58573214.12
FIN-20291,2023-04-18,CUST-288,Credit Card,Expense,Education,636442.92,IDR,Expense for Education at Surabaya,Surabaya,12008550.87
FIN-20292,2023-04-16,CUST-115,Credit Card,Expense,Education,543380.86,IDR,Expense for Education at Bandung,Bandung,28462233.59
FIN-20293,2023-10-21,CUST-168,Savings,Income,Freelance,919581.02,IDR,Income for Freelance at Surabaya,Surabaya,19892824.41
FIN-20294,2023-12-26,CUST-133,Checking,Income,Investment Return,1674115.43,IDR,Income for Investment Return at Medan,Medan,50464324.8
FIN-20295,2023-03-14,CUST-247,Credit Card,Expense,Healthcare,457471.81,IDR,Expense for Healthcare at Jakarta,Jakarta,37194336.07
FIN-20296,2023-07-26,CUST-231,Credit Card,Expense,Entertainment,460148.69,IDR,Expense for Entertainment at Denpasar,Denpasar,6821139.07
FIN-20297,2023-02-17,CUST-287,Investment,Expense,Entertainment,851605.18,IDR,Expense for Entertainment at Medan,Medan,15337929.85
FIN-20298,2023-04-19,CUST-226,Credit Card,Expense,Dining Out,201989.82,IDR,Expense for Dining Out at Medan,Medan,19550703.65
FIN-20299,2023-06-25,CUST-274,Savings,Income,Freelance,26118.54,IDR,Income for Freelance at Medan,Medan,40419938.27
FIN-20300,2023-01-01,CUST-209,Checking,Transfer,Internal Transfer,883326.29,IDR,Transfer for Internal Transfer at Bandung,Bandung,46599232.8
FIN-20301,2023-02-17,CUST-267,Credit Card,Expense,Entertainment,667863.72,IDR,Expense for Entertainment at Makassar,Makassar,33976663.12
FIN-20302,2023-06-06,CUST-285,Checking,Expense,Groceries,5499961.77,IDR,Expense for Groceries at Surabaya,Surabaya,13762658.42
FIN-20303,2023-10-31,CUST-157,Investment,Income,Investment Return,1652507.15,IDR,Income for Investment Return at Surabaya,Surabaya,39102605.1
FIN-20304,2023-09-02,CUST-118,Checking,Expense,Groceries,96440.69,IDR,Expense for Groceries at Medan,Medan,38301161.28
FIN-20305,2023-03-10,CUST-264,Checking,Income,Gift,18389.99,IDR,Income for Gift at Makassar,Makassar,43238075.65
FIN-20306,2023-04-20,CUST-260,Checking,Transfer,External Transfer,861362.9,IDR,Transfer for External Transfer at Denpasar,Denpasar,2114466.59
FIN-20307,2023-03-05,CUST-250,Investment,Expense,Healthcare,321358.63,IDR,Expense for Healthcare at Jakarta,Jakarta,49460362.42
FIN-20308,2023-05-08,CUST-241,Credit Card,Expense,Rent,4467622.37,IDR,Expense for Rent at Semarang,Semarang,25273539.34
FIN-20309,2023-11-07,CUST-230,Checking,Expense,Dining Out,340776.4,IDR,Expense for Dining Out at Surabaya,Surabaya,17835097.01
FIN-20310,2023-09-11,CUST-198,Savings,Expense,Education,80301.88,IDR,Expense for Education,,47921478.23
FIN-20311,2023-07-04,CUST-181,Checking,Expense,Education,426654.9,IDR,Expense for Education at Medan,Medan,15393767.42
FIN-20312,2023-02-07,CUST-104,Savings,Income,Bonus,49428.59,IDR,Income for Bonus at Semarang,Semarang,37607281.73
FIN-20313,2023-05-27,CUST-260,Investment,Expense,Healthcare,91603.53,IDR,Expense for Healthcare at Bandung,Bandung,2022863.06
FIN-20314,2023-02-12,CUST-179,Savings,Expense,Transportation,488441.02,IDR,Expense for Transportation at Semarang,Semarang,14818577.5
FIN-20315,2023-11-21,CUST-295,Savings,Expense,Healthcare,732658.79,IDR,Expense for Healthcare at Jakarta,Jakarta,41745808.44
FIN-20316,2023-08-11,CUST-129,Investment,Expense,Rent,2582515.22,IDR,Expense for Rent at Jakarta,Jakarta,28170346.08
FIN-20317,2023-01-07,CUST-281,Checking,Expense,Utilities,501448.8,IDR,Expense for Utilities at Denpasar,Denpasar,33903979.17
FIN-20318,2023-05-13,CUST-142,Credit Card,Income,Investment Return,1492578.09,IDR,Income for Investment Return at Bandung,Bandung,16416869.58
FIN-20319,2023-08-08,CUST-169,Savings,Expense,Education,631257.5,IDR,Expense for Education at Jakarta,Jakarta,15484996.62
FIN-20320,2023-09-13,CUST-245,Checking,Expense,Dining Out,397998.03,IDR,Expense for Dining Out at Jakarta,Jakarta,14132921.22
FIN-20321,2023-04-27,CUST-289,Savings,Income,Salary,8668271.76,IDR,Income for Salary at Surabaya,Surabaya,33716142.86
FIN-20322,2023-04-02,CUST-109,Investment,Expense,Transportation,237315.47,IDR,Expense for Transportation at Jakarta,Jakarta,5997339.33
FIN-20323,2023-10-20,CUST-195,Savings,Expense,Rent,2127705.23,IDR,Expense for Rent at Medan,Medan,37032345.42
FIN-20324,2023-02-05,CUST-219,Credit Card,Expense,Dining Out,197285.41,IDR,Expense for Dining Out,,10171810.44
FIN-20325,2023-04-13,CUST-174,Credit Card,Expense,Transportation,258767.01,IDR,Expense for Transportation at Denpasar,Denpasar,33408611.08
FIN-20326,2023-04-11,CUST-287,Checking,Income,Freelance,33671.15,IDR,Income for Freelance at Makassar,Makassar,15371601.0
FIN-20327,2023-01-05,CUST-185,Savings,Expense,Healthcare,850515.93,IDR,Expense for Healthcare at Semarang,Semarang,14018918.23
FIN-20328,2023-05-02,CUST-207,Investment,Transfer,Internal Transfer,714535.95,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,22191714.15
FIN-20329,2023-09-24,CUST-205,Credit Card,Expense,Groceries,311346.78,IDR,Expense for Groceries at Medan,Medan,34212313.0
FIN-20330,2023-02-08,CUST-251,Savings,Expense,Utilities,244404.02,IDR,Expense for Utilities at Denpasar,Denpasar,33273408.61
FIN-20331,2023-07-21,CUST-279,Credit Card,Expense,Dining Out,155125.05,IDR,Expense for Dining Out at Denpasar,Denpasar,25860985.01
FIN-20332,2023-10-27,CUST-127,Checking,Income,Freelance,471394.56,IDR,Income for Freelance at Denpasar,Denpasar,8574338.64
FIN-20333,2023-04-17,CUST-215,Credit Card,Expense,Groceries,90689.4,IDR,Expense for Groceries at Makassar,Makassar,58482524.72
FIN-20334,2023-12-23,CUST-254,Savings,Expense,Entertainment,156840.56,IDR,Expense for Entertainment at Medan,Medan,5877245.64
FIN-20335,2023-09-20,CUST-112,Credit Card,Expense,Utilities,40771.27,IDR,Expense for Utilities at Makassar,Makassar,6153347.36
FIN-20336,2023-10-09,CUST-163,Savings,Expense,Utilities,130238.72,IDR,Expense for Utilities at Surabaya,Surabaya,37438817.66
FIN-20337,2023-03-08,CUST-150,Investment,Expense,Groceries,312045.71,IDR,Expense for Groceries at Jakarta,Jakarta,21444550.27
FIN-20338,2023-02-03,CUST-150,Investment,Expense,Groceries,457285.09,IDR,Expense for Groceries at Jakarta,Jakarta,20987265.18
FIN-20339,2023-08-25,CUST-112,Checking,Transfer,External Transfer,823468.55,IDR,Transfer for External Transfer,,5329878.82
FIN-20340,2023-12-16,CUST-209,Checking,Expense,Utilities,282231.95,IDR,Expense for Utilities at Semarang,Semarang,46317000.85
FIN-20341,2023-11-14,CUST-257,Checking,Expense,Insurance,417872.28,IDR,Expense for Insurance at Bandung,Bandung,28954635.45
FIN-20342,2023-07-16,CUST-135,Investment,Income,Gift,256656.28,IDR,Income for Gift at Jakarta,Jakarta,30098484.68
FIN-20343,2023-07-15,CUST-282,Credit Card,Expense,Insurance,350593.78,IDR,Expense for Insurance at Bandung,Bandung,48520996.8
FIN-20344,2023-04-03,CUST-106,Credit Card,Expense,Rent,4635176.74,IDR,Expense for Rent at Medan,Medan,40654004.39
FIN-20345,2023-09-29,CUST-191,Checking,Transfer,Internal Transfer,255378.48,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,32165670.6
FIN-20346,2023-01-29,CUST-295,Checking,Expense,Healthcare,361256.59,IDR,Expense for Healthcare at Surabaya,Surabaya,41384551.85
FIN-20347,2023-05-02,CUST-251,Credit Card,Expense,Entertainment,914840.2,IDR,Expense for Entertainment at Semarang,Semarang,32358568.41
FIN-20348,2023-10-16,CUST-136,Checking,Expense,Insurance,546703.36,IDR,Expense for Insurance at Jakarta,Jakarta,41776506.54
FIN-20349,2023-04-30,CUST-254,Checking,Income,Freelance,10676.66,IDR,Income for Freelance at Surabaya,Surabaya,5887922.3
FIN-20350,2023-06-24,CUST-283,Checking,Transfer,External Transfer,68960.4,IDR,Transfer for External Transfer at Surabaya,Surabaya,9359843.8
FIN-20351,2023-02-26,CUST-234,Credit Card,Transfer,External Transfer,707492.63,IDR,Transfer for External Transfer at Bandung,Bandung,7693120.25
FIN-20352,2023-06-04,CUST-182,Checking,Transfer,External Transfer,793924.1,IDR,Transfer for External Transfer at Surabaya,Surabaya,30755611.5
