CustomerID,Gender,Age,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST-00396,Female,53,65,Fiber optic,Month-to-month,82.56,5377.56,Yes
CUST-00397,Female,30,24,DSL,Month-to-month,64.33,1541.11,Yes
CUST-00398,Female,24,72,No,Month-to-month,17.48,1244.91,No
CUST-00399,Female,53,26,DSL,Month-to-month,59.19,1532.69,No
CUST-00400,Male,64,0,Fiber optic,Month-to-month,81.92,0.0,Yes
CUST-00401,Female,68,41,DSL,One year,56.02,2281.7,No
CUST-00402,Female,26,51,Fiber optic,One year,75.05,3814.37,Yes
CUST-00403,Male,49,24,Fiber optic,One year,78.17,1885.02,No
CUST-00404,Male,28,53,Fiber optic,Month-to-month,76.27,4055.44,Yes
CUST-00405,Female,25,66,DSL,One year,57.83,3819.79,No
CUST-00406,Female,50,5,Fiber optic,Month-to-month,73.33,372.22,Yes
CUST-00407,Female,40,57,Fiber optic,Month-to-month,70.79,4053.49,No
CUST-00408,Female,42,69,DSL,One year,58.7,4042.18,No
CUST-00409,Female,73,52,No,Month-to-month,23.79,1236.56,No
CUST-00410,Female,25,65,Fiber optic,One year,71.25,4640.09,No
CUST-00411,Male,62,57,No,One year,34.51,1952.16,No
CUST-00412,Female,39,1,DSL,Two year,51.38,50.04,No
CUST-00413,Female,21,21,DSL,Two year,46.94,977.27,No
CUST-00414,Male,57,36,DSL,Month-to-month,49.97,1813.37,No
CUST-00415,Male,20,19,Fiber optic,Two year,76.55,1447.03,No
CUST-00416,Male,46,23,DSL,One year,55.29,1271.72,Yes
CUST-00417,Male,58,64,Fiber optic,One year,83.9,5370.12,No
CUST-00418,Female,46,64,Fiber optic,Month-to-month,72.06,4593.73,No
CUST-00419,Female,51,0,DSL,Two year,58.09,0.0,No
CUST-00420,Female,51,2,Fiber optic,Month-to-month,81.94,161.12,Yes
CUST-00421,Female,45,45,No,Two year,30.28,1357.11,No
CUST-00422,Female,30,54,DSL,Month-to-month,48.89,2642.36,No
CUST-00423,Female,32,63,Fiber optic,One year,80.29,5049.34,No
CUST-00424,Male,40,44,Fiber optic,Month-to-month,67.38,2983.56,No
CUST-00425,Female,61,25,Fiber optic,Month-to-month,71.78,1812.1,Yes
CUST-00426,Male,43,64,No,Month-to-month,25.18,1611.68,Yes
CUST-00427,Male,21,23,No,Month-to-month,21.66,497.15,No
CUST-00428,Female,43,34,Fiber optic,Month-to-month,75.31,2553.66,Yes
CUST-00429,Male,57,23,Fiber optic,Month-to-month,84.81,1960.26,Yes
CUST-00430,Female,26,27,Fiber optic,One year,81.57,2203.57,No
CUST-00431,Male,72,15,Fiber optic,Two year,81.31,1214.46,No
CUST-00432,Female,22,58,DSL,One year,56.67,3298.96,No
CUST-00433,Male,73,53,No,Month-to-month,15.53,822.23,No
CUST-00434,Female,49,15,Fiber optic,Month-to-month,80.52,1210.95,Yes
CUST-00435,Female,37,14,DSL,Month-to-month,48.41,682.9,No
CUST-00436,Female,67,10,DSL,Two year,47.96,486.78,No
CUST-00437,Female,28,64,No,Two year,17.2,1081.42,No
CUST-00438,Female,32,67,DSL,Month-to-month,58.81,3936.69,No
CUST-00439,Male,49,42,Fiber optic,Month-to-month,82.46,3472.6,Yes
CUST-00440,Male,45,68,DSL,Two year,49.15,3334.99,No
CUST-00441,Male,39,12,DSL,Two year,51.28,602.23,No
CUST-00442,Female,58,9,DSL,Two year,52.09,479.65,No
CUST-00443,Male,34,40,Fiber optic,Two year,78.87,3159.05,No
CUST-00444,Female,43,49,DSL,Month-to-month,56.16,2740.92,No
CUST-00445,Female,61,70,Fiber optic,Month-to-month,70.78,4942.9,Yes
CUST-00446,Male,24,58,Fiber optic,Month-to-month,71.98,4191.96,Yes
CUST-00447,Male,59,38,Fiber optic,Month-to-month,67.44,2569.69,No
CUST-00448,Female,74,2,Fiber optic,Month-to-month,81.37,180.92,Yes
CUST-00449,Male,43,6,Fiber optic,One year,70.75,433.08,No
CUST-00450,Female,42,48,Fiber optic,Month-to-month,70.13,3365.35,No
CUST-00451,Female,27,25,Fiber optic,Month-to-month,83.66,2099.36,No
CUST-00452,Female,62,32,Fiber optic,Month-to-month,76.74,2445.27,No
CUST-00453,Female,36,47,No,Month-to-month,27.76,1286.77,No
CUST-00454,Female,28,1,Fiber optic,Month-to-month,67.01,,Yes
CUST-00455,Male,30,70,DSL,Two year,63.58,4447.02,No
CUST-00456,Male,70,31,Fiber optic,Two year,74.55,2299.0,No
CUST-00457,Female,25,3,DSL,Month-to-month,57.92,190.07,Yes
CUST-00458,Female,57,19,DSL,One year,55.7,1067.28,No
CUST-00459,Male,21,35,Fiber optic,Month-to-month,68.5,2412.84,No
CUST-00460,Male,64,31,Fiber optic,One year,84.94,2629.13,No
CUST-00461,Female,48,27,Fiber optic,Month-to-month,84.24,2291.59,Yes
CUST-00462,Male,45,0,No,Month-to-month,26.36,0.0,No
CUST-00463,Female,28,59,Fiber optic,Two year,70.69,4190.35,No
CUST-00464,Male,60,55,DSL,Month-to-month,63.77,3521.46,Yes
CUST-00465,Female,18,34,No,Month-to-month,17.25,573.1,No
CUST-00466,Male,66,29,Fiber optic,Month-to-month,68.72,2002.46,No
CUST-00467,Female,64,53,No,Month-to-month,30.15,1584.74,No
CUST-00468,Male,69,35,No,Month-to-month,31.54,1104.5,No
CUST-00469,Male,55,54,No,Two year,18.7,995.19,No
CUST-00470,Female,41,57,DSL,One year,50.22,2851.72,No
CUST-00471,Male,71,64,DSL,One year,51.04,3275.41,No
CUST-00472,Female,74,68,Fiber optic,Month-to-month,78.86,5344.65,Yes
CUST-00473,Male,64,50,Fiber optic,Month-to-month,73.11,3655.52,No
CUST-00474,Female,48,21,Fiber optic,Month-to-month,71.22,1480.31,Yes
CUST-00475,Male,58,52,DSL,Month-to-month,57.29,2967.98,Yes
CUST-00476,Female,63,35,DSL,One year,59.95,2102.64,No
CUST-00477,Male,67,67,Fiber optic,Month-to-month,74.42,4987.41,Yes
CUST-00478,Female,43,35,DSL,Two year,49.95,1758.42,No
CUST-00479,Male,66,51,DSL,Month-to-month,53.93,2758.83,No
CUST-00480,Female,67,52,DSL,Month-to-month,46.24,2406.13,No
CUST-00481,Female,22,49,DSL,Month-to-month,48.0,2344.98,Yes
CUST-00482,Female,37,40,Fiber optic,Month-to-month,69.11,2767.65,No
CUST-00483,Male,69,17,Fiber optic,Month-to-month,81.17,1378.09,Yes
CUST-00484,Female,58,21,DSL,Month-to-month,46.15,967.74,No
CUST-00485,Male,28,65,DSL,Month-to-month,52.92,3452.39,No
CUST-00486,Female,73,20,Fiber optic,One year,65.91,1311.9,No
CUST-00487,Male,71,43,DSL,One year,63.69,2721.5,No
CUST-00488,Female,50,46,No,Month-to-month,23.18,1076.92,No
CUST-00489,Male,67,38,Fiber optic,Month-to-month,77.92,2957.68,Yes
CUST-00490,Male,55,28,No,One year,32.39,923.26,No
CUST-00491,Female,44,53,Fiber optic,Two year,78.24,4148.07,No
CUST-00492,Male,51,16,Fiber optic,One year,68.57,1098.6,No
CUST-00493,Male,32,59,Fiber optic,Month-to-month,69.45,4077.91,Yes
CUST-00494,Female,49,30,DSL,One year,58.47,1755.88,No
CUST-00495,Male,38,72,DSL,One year,49.95,3590.26,No
CUST-00496,Male,63,48,DSL,Month-to-month,59.5,2840.54,No
CUST-00497,Male,22,1,Fiber optic,Two year,80.32,95.67,Yes
CUST-00498,Female,23,47,DSL,Month-to-month,47.02,2191.19,No
CUST-00499,Male,55,13,DSL,Two year,45.97,607.28,No
CUST-00500,Female,39,58,Fiber optic,One year,69.35,4036.58,No
CUST-00501,Male,35,57,No,One year,20.79,1197.39,No
CUST-00502,Male,31,57,DSL,One year,56.96,3253.53,No
CUST-00503,Male,27,50,Fiber optic,Month-to-month,67.87,3399.67,Yes
CUST-00504,Female,63,1,DSL,One year,46.22,64.16,No
CUST-00505,Male,30,40,No,Two year,27.52,1097.88,No
CUST-00506,Male,48,15,DSL,One year,63.83,964.33,No
CUST-00507,Female,47,3,No,Two year,23.33,55.95,No
CUST-00508,Male,20,11,DSL,Two year,54.47,613.15,No
CUST-00509,Female,47,28,No,Two year,31.12,887.82,No
CUST-00510,Female,23,6,DSL,One year,56.15,322.24,No
CUST-00511,Male,46,13,DSL,One year,57.93,770.03,Yes
CUST-00512,Female,25,11,DSL,Month-to-month,59.49,642.03,No
CUST-00513,Male,61,4,DSL,One year,57.06,243.18,No
CUST-00514,Female,62,31,No,Month-to-month,29.49,916.42,No
CUST-00515,Female,60,42,Fiber optic,Month-to-month,71.66,3027.97,No
CUST-00516,Male,61,68,Fiber optic,Month-to-month,84.24,5713.12,Yes
CUST-00517,Female,50,44,No,Two year,19.85,877.66,No
CUST-00518,Female,34,8,Fiber optic,Two year,76.04,619.35,No
CUST-00519,Female,65,48,No,One year,22.19,1055.35,No
CUST-00520,Female,28,32,DSL,Month-to-month,46.97,1522.36,No
CUST-00521,Female,30,17,No,One year,33.29,560.7,No
CUST-00522,Male,67,8,DSL,One year,49.43,381.24,No
CUST-00523,Female,28,61,Fiber optic,Month-to-month,76.58,4668.26,Yes
CUST-00524,Male,48,56,Fiber optic,Month-to-month,72.6,4078.76,No
CUST-00525,Female,45,28,Fiber optic,Month-to-month,78.7,2193.81,No
CUST-00526,Male,61,24,Fiber optic,One year,77.83,1867.64,No
CUST-00527,Male,23,14,Fiber optic,One year,68.39,966.21,No
CUST-00528,Female,58,5,No,Month-to-month,25.84,134.89,Yes
CUST-00529,Female,33,41,No,Two year,31.93,1327.1,No
CUST-00530,Female,21,28,No,Month-to-month,23.25,664.64,No
CUST-00531,Male,52,3,No,Month-to-month,15.18,45.78,No
CUST-00532,Female,65,56,Fiber optic,Month-to-month,78.34,4391.43,Yes
CUST-00533,Male,73,48,No,Month-to-month,15.13,728.41,No
CUST-00534,Male,43,43,No,Month-to-month,20.49,900.38,No
CUST-00535,Male,74,13,Fiber optic,Month-to-month,78.48,1032.5,Yes
CUST-00536,Female,29,2,Fiber optic,One year,66.93,119.81,No
CUST-00537,Female,28,61,No,Month-to-month,31.3,1900.25,No
CUST-00538,Male,54,63,Fiber optic,One year,73.12,4609.19,No
CUST-00539,Male,42,44,Fiber optic,One year,78.68,3475.87,No
CUST-00540,Female,35,57,DSL,Month-to-month,60.19,3414.67,No
CUST-00541,Male,36,19,No,One year,16.12,286.7,No
CUST-00542,Female,40,57,No,Month-to-month,23.68,1361.03,No
CUST-00543,Male,72,56,Fiber optic,Two year,66.91,3747.93,No
CUST-00544,Female,55,67,DSL,Two year,62.36,4193.78,No
CUST-00545,Male,71,51,DSL,Month-to-month,46.49,2387.86,No
CUST-00546,Female,35,36,Fiber optic,Two year,65.66,2380.84,No
CUST-00547,Male,43,7,DSL,One year,56.74,407.28,No
CUST-00548,Female,23,43,Fiber optic,Two year,66.54,2847.66,No
CUST-00549,Female,21,4,No,One year,22.78,106.99,No
CUST-00550,Male,61,68,Fiber optic,Month-to-month,67.8,4629.87,No
CUST-00551,Male,68,30,Fiber optic,Two year,84.49,2516.74,No
CUST-00552,Female,46,44,No,Month-to-month,21.81,970.48,No
CUST-00553,Male,51,8,Fiber optic,Month-to-month,80.47,624.95,No
CUST-00554,Female,34,31,DSL,Month-to-month,54.81,1693.41,No
CUST-00555,Male,60,32,Fiber optic,Month-to-month,78.59,2521.43,No
CUST-00556,Female,60,66,Fiber optic,One year,80.96,5351.96,Yes
CUST-00557,Female,70,29,No,One year,29.23,853.13,No
CUST-00558,Female,33,28,No,Two year,17.13,459.88,No
CUST-00559,Female,19,2,DSL,Month-to-month,50.4,86.09,Yes
CUST-00560,Female,51,56,DSL,Two year,56.09,3137.63,No
CUST-00561,Female,72,29,DSL,Two year,46.86,1362.9,No
CUST-00562,Male,25,8,Fiber optic,Month-to-month,70.84,562.21,No
CUST-00563,Male,30,25,Fiber optic,Month-to-month,83.1,2096.73,Yes
CUST-00564,Male,59,1,Fiber optic,Two year,72.61,58.17,No
CUST-00565,Female,25,61,Fiber optic,One year,66.27,4039.57,No
CUST-00566,Female,47,2,No,One year,16.54,23.14,No
CUST-00567,Female,49,45,No,One year,26.88,1197.25,No
CUST-00568,Female,53,67,DSL,Month-to-month,63.98,4279.71,No
CUST-00569,Male,64,24,Fiber optic,Month-to-month,71.59,1711.57,No
CUST-00570,Male,47,50,Fiber optic,One year,84.48,4209.67,No
CUST-00571,Female,18,12,DSL,Month-to-month,49.02,580.77,No
CUST-00572,Male,60,43,Fiber optic,One year,70.83,3053.44,No
CUST-00573,Male,56,34,DSL,Two year,49.85,1689.89,No
CUST-00574,Female,34,54,DSL,One year,47.28,2555.55,No
CUST-00575,Male,37,8,Fiber optic,Two year,78.63,631.08,No
CUST-00576,Female,41,1,Fiber optic,Month-to-month,79.17,76.71,Yes
CUST-00577,Male,67,60,Fiber optic,One year,81.38,4894.58,No
CUST-00578,Female,39,40,Fiber optic,One year,77.67,3096.35,No
CUST-00579,Female,46,43,DSL,Two year,60.78,2596.56,No
CUST-00580,Female,39,63,Fiber optic,One year,73.02,4600.28,No
CUST-00581,Female,61,30,Fiber optic,Month-to-month,75.87,2287.82,No
CUST-00582,Male,26,46,Fiber optic,Two year,75.74,3489.48,No
CUST-00583,Female,54,1,No,One year,28.15,22.35,Yes
CUST-00584,Female,27,68,DSL,Month-to-month,64.67,4404.81,No
CUST-00585,Female,53,57,Fiber optic,One year,84.31,4803.14,No
CUST-00586,Male,54,43,Fiber optic,Two year,75.21,3234.93,No
CUST-00587,Female,45,55,No,One year,23.92,1311.0,No
CUST-00588,Male,45,42,No,Month-to-month,25.01,1044.19,Yes
CUST-00589,Female,59,33,DSL,Two year,53.32,1778.01,No
CUST-00590,Male,60,29,Fiber optic,One year,67.83,1959.65,No
CUST-00591,Male,38,70,DSL,One year,54.66,3825.14,No
CUST-00592,Female,41,69,No,Month-to-month,21.38,1467.11,Yes
CUST-00593,Male,59,54,DSL,Month-to-month,61.98,3353.03,Yes
CUST-00594,Female,57,66,No,One year,34.68,2278.51,No
CUST-00595,Female,19,12,DSL,Two year,56.2,692.7,No
CUST-00596,Female,72,2,Fiber optic,Month-to-month,68.69,143.0,Yes
CUST-00597,Male,25,25,No,Month-to-month,27.28,669.95,No
CUST-00598,Male,65,56,No,Month-to-month,29.09,1617.54,No
CUST-00599,Female,44,23,DSL,One year,46.25,1047.85,No
CUST-00600,Female,39,52,Fiber optic,Month-to-month,71.52,3717.33,No
CUST-00601,Male,54,69,DSL,Month-to-month,55.55,3838.81,No
CUST-00602,Female,44,42,Fiber optic,Month-to-month,76.74,3217.0,No
CUST-00603,Female,74,59,DSL,One year,61.27,3623.45,No
CUST-00604,Female,46,57,DSL,Month-to-month,46.7,2646.98,No
CUST-00605,Male,20,48,Fiber optic,Month-to-month,68.66,3303.46,No
CUST-00606,Male,61,41,DSL,Two year,47.76,1953.4,No
CUST-00607,Male,30,65,Fiber optic,Month-to-month,78.87,5132.27,No
CUST-00608,Female,62,10,DSL,Month-to-month,54.79,533.54,No
CUST-00609,Female,27,17,DSL,Two year,46.07,,No
CUST-00610,Female,53,51,Fiber optic,Month-to-month,81.3,4165.07,Yes
CUST-00611,Male,26,45,DSL,One year,58.69,2637.85,No
CUST-00612,Female,71,43,Fiber optic,Month-to-month,66.65,2847.33,Yes
CUST-00613,Female,73,21,Fiber optic,One year,70.5,1481.94,No
CUST-00614,Female,72,52,Fiber optic,Month-to-month,79.85,4162.86,Yes
CUST-00615,Female,44,58,Fiber optic,Two year,67.28,3913.48,No
CUST-00616,Male,51,29,Fiber optic,Month-to-month,81.45,2343.78,No
CUST-00617,Male,68,7,DSL,Month-to-month,64.8,437.67,No
CUST-00618,Female,18,56,No,One year,20.95,1193.41,No
CUST-00619,Male,49,72,No,Two year,31.33,2253.65,No
CUST-00620,Male,42,19,DSL,Month-to-month,49.74,957.47,Yes
CUST-00621,Female,46,24,Fiber optic,Two year,79.22,1906.47,Yes
CUST-00622,Female,24,18,DSL,Month-to-month,49.13,872.66,Yes
CUST-00623,Male,66,4,DSL,One year,50.62,204.04,No
CUST-00624,Female,20,71,DSL,Month-to-month,50.79,3596.55,No
CUST-00625,Male,37,26,Fiber optic,One year,78.59,2027.04,No
CUST-00626,Female,37,39,DSL,Month-to-month,63.38,2491.34,Yes
CUST-00627,Male,70,25,No,Month-to-month,32.32,798.03,No
CUST-00628,Female,47,26,Fiber optic,Month-to-month,80.23,2093.02,No
CUST-00629,Male,52,61,DSL,Month-to-month,50.37,3069.4,No
CUST-00630,Male,52,49,Fiber optic,Two year,82.6,4031.25,No
CUST-00631,Male,66,41,DSL,Two year,63.73,2607.56,No
CUST-00632,Female,56,28,Fiber optic,One year,65.05,1832.35,No
CUST-00633,Male,44,38,Fiber optic,Month-to-month,74.17,2824.99,Yes
CUST-00634,Male,43,59,DSL,Month-to-month,55.69,3274.33,Yes
CUST-00635,Female,31,40,DSL,One year,50.37,2027.96,No
CUST-00636,Female,34,32,DSL,Two year,56.32,1801.74,No
CUST-00637,Male,35,15,DSL,Month-to-month,45.97,673.51,No
CUST-00638,Male,62,22,DSL,Two year,47.48,1058.97,Yes
CUST-00639,Female,69,6,No,Two year,34.16,193.06,No
CUST-00640,Female,46,25,DSL,Two year,58.0,1436.36,No
CUST-00641,Female,37,11,DSL,Month-to-month,58.09,629.02,No
CUST-00642,Female,70,71,No,Month-to-month,18.31,1295.9,No
CUST-00643,Female,44,4,Fiber optic,Month-to-month,69.68,284.95,Yes
CUST-00644,Male,35,68,Fiber optic,One year,74.54,5053.77,No
CUST-00645,Female,21,48,DSL,Month-to-month,45.19,2176.74,No
CUST-00646,Male,18,25,Fiber optic,Month-to-month,73.45,1821.44,Yes
CUST-00647,Male,67,4,DSL,One year,59.62,222.56,No
CUST-00648,Male,18,21,Fiber optic,Month-to-month,67.74,1433.53,Yes
CUST-00649,Female,43,12,No,Month-to-month,34.86,404.02,Yes
CUST-00650,Male,62,27,Fiber optic,One year,78.0,2103.61,No
CUST-00651,Male,37,32,DSL,One year,48.03,1533.35,No
CUST-00652,Female,69,22,Fiber optic,One year,66.73,1452.16,No
CUST-00653,Male,40,17,Fiber optic,Month-to-month,72.68,1254.1,Yes
CUST-00654,Male,27,29,Fiber optic,One year,70.54,2029.01,No
CUST-00655,Female,28,25,Fiber optic,One year,77.15,1939.96,No
CUST-00656,Male,58,15,Fiber optic,Month-to-month,78.17,1164.59,Yes
CUST-00657,Male,58,38,Fiber optic,One year,79.96,3030.18,No
CUST-00658,Male,22,32,No,Month-to-month,34.09,1090.79,No
CUST-00659,Female,18,25,No,Month-to-month,26.88,673.1,No
CUST-00660,Female,34,47,DSL,Month-to-month,63.68,2978.17,No
CUST-00661,Female,39,64,Fiber optic,Month-to-month,72.31,4635.05,No
CUST-00662,Male,51,37,DSL,Month-to-month,60.41,2215.74,No
CUST-00663,Male,73,1,Fiber optic,Two year,65.8,48.22,No
CUST-00664,Female,62,5,DSL,Month-to-month,57.57,287.9,No
CUST-00665,Male,58,45,Fiber optic,Two year,66.65,3000.65,No
CUST-00666,Male,46,49,Fiber optic,One year,71.2,3489.16,No
CUST-00667,Female,21,37,DSL,Month-to-month,55.73,2057.56,No
CUST-00668,Female,22,17,No,Month-to-month,28.62,469.2,No
CUST-00669,Male,28,26,Fiber optic,One year,81.93,2112.48,No
CUST-00670,Male,73,40,Fiber optic,One year,74.07,2967.05,No
CUST-00671,Male,68,71,Fiber optic,Month-to-month,79.81,5651.51,No
CUST-00672,Female,38,16,No,Month-to-month,18.28,310.55,No
CUST-00673,Female,52,61,DSL,One year,59.42,3611.01,No
CUST-00674,Female,29,28,Fiber optic,Month-to-month,70.38,1985.96,Yes
CUST-00675,Female,43,57,Fiber optic,Two year,81.14,4615.98,No
CUST-00676,Male,68,69,No,One year,26.53,1813.86,No
CUST-00677,Female,36,21,Fiber optic,Month-to-month,74.99,1577.51,Yes
CUST-00678,Female,62,5,Fiber optic,Month-to-month,67.06,338.25,Yes
CUST-00679,Female,24,25,No,Month-to-month,25.18,611.17,Yes
CUST-00680,Female,64,38,No,Two year,24.44,923.86,No
CUST-00681,Female,72,11,Fiber optic,Month-to-month,82.15,905.76,No
CUST-00682,Male,24,13,DSL,Month-to-month,53.39,686.91,No
CUST-00683,Male,43,21,Fiber optic,One year,70.43,1462.04,No
CUST-00684,Female,57,50,Fiber optic,Month-to-month,83.04,4139.11,No
CUST-00685,Male,22,22,Fiber optic,Month-to-month,84.08,1832.55,Yes
CUST-00686,Female,38,47,DSL,Two year,61.9,2902.25,Yes
CUST-00687,Female,31,70,DSL,Month-to-month,49.01,3433.49,No
CUST-00688,Male,21,49,Fiber optic,Two year,74.28,3643.32,No
CUST-00689,Male,40,12,DSL,Two year,48.91,602.92,No
CUST-00690,Female,59,9,DSL,Month-to-month,45.13,402.55,Yes
CUST-00691,Female,37,54,Fiber optic,Month-to-month,81.79,4431.83,Yes
CUST-00692,Female,32,8,Fiber optic,Month-to-month,78.15,639.13,Yes
CUST-00693,Male,67,51,Fiber optic,One year,75.6,3844.94,Yes
CUST-00694,Female,69,1,DSL,Month-to-month,64.94,73.41,No
CUST-00695,Female,62,24,DSL,Two year,62.95,1511.49,No
CUST-00696,Female,46,12,Fiber optic,One year,84.49,997.29,Yes
CUST-00697,Male,25,50,Fiber optic,Month-to-month,81.4,4052.96,Yes
CUST-00698,Female,58,57,Fiber optic,One year,84.28,4793.68,No
CUST-00699,Female,65,33,DSL,Month-to-month,61.02,2021.57,No
CUST-00700,Male,36,34,Fiber optic,Two year,70.44,2377.92,No
CUST-00701,Female,65,2,No,One year,26.69,39.6,No
CUST-00702,Female,56,58,DSL,Month-to-month,53.13,3082.99,Yes
CUST-00703,Male,63,69,Fiber optic,Month-to-month,71.17,4901.06,Yes
CUST-00704,Female,45,47,Fiber optic,Two year,78.72,3712.95,Yes
CUST-00705,Male,63,63,DSL,One year,61.72,3881.38,No
CUST-00706,Male,74,18,DSL,Two year,52.11,938.61,No
CUST-00707,Female,44,66,Fiber optic,Month-to-month,84.81,5578.94,Yes
CUST-00708,Female,21,72,DSL,Month-to-month,59.96,4307.23,No
CUST-00709,Female,32,4,DSL,Month-to-month,47.8,171.66,No
CUST-00710,Female,52,66,DSL,One year,47.61,3155.49,No
CUST-00711,Male,54,10,DSL,Month-to-month,57.89,582.23,No
CUST-00712,Female,18,67,Fiber optic,Month-to-month,65.44,4366.79,No
CUST-00713,Male,20,68,DSL,One year,47.58,3251.36,No
CUST-00714,Female,64,0,DSL,One year,45.85,0.0,Yes
CUST-00715,Female,41,62,Fiber optic,Month-to-month,76.48,4754.48,Yes
CUST-00716,Female,44,28,Fiber optic,Month-to-month,78.66,2189.51,Yes
CUST-00717,Male,57,11,Fiber optic,One year,70.6,791.9,No
CUST-00718,Female,53,40,DSL,Month-to-month,49.92,1988.43,No
CUST-00719,Female,51,1,Fiber optic,Month-to-month,66.22,57.41,Yes
CUST-00720,Female,46,36,DSL,Month-to-month,62.69,2257.98,No
CUST-00721,Female,41,44,DSL,One year,60.9,2699.04,No
CUST-00722,Male,41,47,Fiber optic,Two year,75.89,3566.23,No
CUST-00723,Female,59,23,No,Month-to-month,22.77,510.85,Yes
CUST-00724,Male,21,21,Fiber optic,Month-to-month,82.92,1752.36,No
CUST-00725,Male,20,10,DSL,Two year,55.59,566.56,No
CUST-00726,Male,51,57,No,Two year,17.0,975.43,No
CUST-00727,Male,74,45,DSL,One year,63.35,2832.77,No
CUST-00728,Male,66,28,No,Two year,31.93,905.94,No
CUST-00729,Male,40,34,Fiber optic,One year,81.9,2771.79,No
CUST-00730,Female,70,14,Fiber optic,One year,78.95,1121.89,No
CUST-00731,Male,73,59,Fiber optic,Month-to-month,83.95,4955.66,Yes
CUST-00732,Male,69,41,No,Month-to-month,34.76,1440.43,No
CUST-00733,Male,40,42,No,Month-to-month,24.81,1025.58,Yes
CUST-00734,Female,62,48,Fiber optic,Two year,75.53,3605.42,No
CUST-00735,Female,22,63,Fiber optic,Two year,67.61,4268.09,No
CUST-00736,Male,48,31,Fiber optic,One year,71.47,2196.5,No
CUST-00737,Female,70,63,Fiber optic,Month-to-month,80.49,5084.56,No
CUST-00738,Male,58,1,No,Month-to-month,22.47,40.15,Yes
CUST-00739,Male,74,23,DSL,Month-to-month,51.04,1159.27,No
CUST-00740,Female,74,65,DSL,Month-to-month,60.84,3972.82,Yes
CUST-00741,Male,71,37,No,One year,34.37,1279.61,No
CUST-00742,Female,23,30,No,Two year,19.46,587.5,No
CUST-00743,Female,54,25,DSL,Month-to-month,58.77,1454.34,No
CUST-00744,Male,74,28,DSL,Month-to-month,63.97,1786.94,No
CUST-00745,Male,27,66,No,One year,15.65,1036.84,No
CUST-00746,Female,57,24,Fiber optic,Month-to-month,69.42,1668.65,Yes
CUST-00747,Male,24,47,Fiber optic,Two year,79.91,3745.14,No
CUST-00748,Male,56,64,DSL,Month-to-month,62.71,3996.76,No
CUST-00749,Male,55,52,No,Month-to-month,32.73,1699.98,Yes
CUST-00750,Female,38,66,DSL,Month-to-month,46.36,3049.76,Yes
CUST-00751,Female,37,17,DSL,Month-to-month,52.72,905.52,No
CUST-00752,Male,20,8,DSL,One year,54.86,434.04,No
CUST-00753,Female,68,37,No,Month-to-month,24.59,924.38,No
CUST-00754,Female,39,20,Fiber optic,Month-to-month,68.25,1348.01,Yes
CUST-00755,Female,64,64,Fiber optic,Month-to-month,71.37,4586.02,Yes
CUST-00756,Female,21,20,Fiber optic,Month-to-month,72.51,1459.46,No
CUST-00757,Female,45,26,No,Month-to-month,16.86,442.18,No
CUST-00758,Male,29,69,Fiber optic,One year,65.62,4545.47,No
CUST-00759,Male,55,43,Fiber optic,One year,68.14,2914.16,No
CUST-00760,Male,68,27,No,Two year,28.94,790.37,No
CUST-00761,Female,53,44,Fiber optic,Month-to-month,70.63,3097.24,No
CUST-00762,Female,64,16,Fiber optic,Month-to-month,81.8,1294.9,Yes
